year,month,month2,Region,GID_0,NAME_0,GID_1,NAME_1,predChange
2018,11,11,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.2925
2018,12,12,Eastern,UGA,Uganda,UGA.21_1,Kasese, 2.0755
2019,1,13,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4712
2019,2,14,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.5297
2019,3,15,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4307
2019,4,16,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4411
2019,5,17,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4947
2019,6,18,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.3653
2019,7,19,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4407
2019,8,20,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.8316
2019,9,21,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.7413
2019,10,22,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.4331
2019,11,23,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.2166
2019,12,24,Eastern,UGA,Uganda,UGA.21_1,Kasese, 1.9244
2018,1,1,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 0.8207
2018,2,2,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 0.5745
2018,3,3,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 0.7459
2018,4,4,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 0.9005
2018,5,5,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 0.9924
2018,6,6,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.2061
2018,7,7,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.2542
2018,8,8,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.5312
2018,9,9,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.6264
2018,10,10,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.6669
2018,11,11,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.6317
2018,12,12,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 2.0373
2019,1,13,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.4692
2019,2,14,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.4348
2019,3,15,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.5496
2019,4,16,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.6171
2019,5,17,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.4747
2019,6,18,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.3542
2019,7,19,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.7690
2019,8,20,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 2.0547
2019,9,21,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.9400
2019,10,22,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.7202
2019,11,23,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.3608
2019,12,24,Eastern,UGA,Uganda,UGA.23_1,Kayunga, 1.5989
2018,1,1,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.7558
2018,2,2,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.5529
2018,3,3,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.5886
2018,4,4,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.4156
2018,5,5,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.5401
2018,6,6,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.7570
2018,7,7,Eastern,UGA,Uganda,UGA.24_1,Kibale, 0.9845
2018,8,8,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.1819
2018,9,9,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.2574
2018,10,10,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.3092
2018,11,11,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.2801
2018,12,12,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.5281
2019,1,13,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.2713
2019,2,14,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.4577
2019,3,15,Eastern,UGA,Uganda,UGA.24_1,Kibale, 1.5804
2019,4,16,Eastern,UGA,Uganda,UGA.24_1,Kibale, 2.5411
2019,5,17,Eastern,UGA,Uganda,UGA.24_1,Kibale, 3.3537
2019,6,18,Eastern,UGA,Uganda,UGA.24_1,Kibale, 3.3936
2019,7,19,Eastern,UGA,Uganda,UGA.24_1,Kibale, 3.7868
2019,8,20,Eastern,UGA,Uganda,UGA.24_1,Kibale, 4.0918
2019,9,21,Eastern,UGA,Uganda,UGA.24_1,Kibale, 3.7366
2019,10,22,Eastern,UGA,Uganda,UGA.24_1,Kibale, 4.2042
2019,11,23,Eastern,UGA,Uganda,UGA.24_1,Kibale, 4.7381
2019,12,24,Eastern,UGA,Uganda,UGA.24_1,Kibale, 6.0966
2018,1,1,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.5504
2018,2,2,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.4715
2018,3,3,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.0508
2018,4,4,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.0636
2018,5,5,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.5447
2018,6,6,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 3.0655
2018,7,7,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 3.2595
2018,8,8,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.5879
2018,9,9,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.3148
2018,10,10,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 2.0546
2018,11,11,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.4032
2018,12,12,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.4987
2019,1,13,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.9267
2019,2,14,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.6948
2019,3,15,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.9528
2019,4,16,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.0242
2019,5,17,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.4515
2019,6,18,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.7527
2019,7,19,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.9744
2019,8,20,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.8330
2019,9,21,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 1.2184
2019,10,22,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.8396
2019,11,23,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.6820
2019,12,24,Eastern,UGA,Uganda,UGA.25_1,Kiboga, 0.7563
2018,1,1,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.4342
2018,2,2,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.3050
2018,3,3,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.4871
2018,4,4,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.1241
2018,5,5,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.2187
2018,6,6,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 0.8955
2018,7,7,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.1432
2018,8,8,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.4756
2018,9,9,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.2921
2018,10,10,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.2007
2018,11,11,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.1636
2018,12,12,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.7576
2019,1,13,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 1.6482
2019,2,14,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 2.3193
2019,3,15,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 2.0797
2019,4,16,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 2.3281
2019,5,17,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 3.9511
2019,6,18,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 4.9512
2019,7,19,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 4.3349
2019,8,20,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 5.6833
2019,9,21,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 4.9431
2019,10,22,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 5.2790
2019,11,23,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 4.0212
2019,12,24,Eastern,UGA,Uganda,UGA.26_1,Kisoro, 6.1921
2018,1,1,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.5390
2018,2,2,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.2960
2018,3,3,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.3353
2018,4,4,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.3359
2018,5,5,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.3657
2018,6,6,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.3952
2018,7,7,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.5078
2018,8,8,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.7046
2018,9,9,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.7822
2018,10,10,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.7260
2018,11,11,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.6483
2018,12,12,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.7744
2019,1,13,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 0.8699
2019,2,14,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 1.0488
2019,3,15,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 1.3054
2019,4,16,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 1.2275
2019,5,17,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 1.2863
2019,6,18,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.0048
2019,7,19,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.5881
2019,8,20,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.9417
2019,9,21,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.7756
2019,10,22,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.3120
2019,11,23,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 1.9195
2019,12,24,Eastern,UGA,Uganda,UGA.27_1,Kitgum, 2.1582
2018,1,1,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2558
2018,2,2,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.0745
2018,3,3,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2790
2018,4,4,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2279
2018,5,5,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2651
2018,6,6,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2839
2018,7,7,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.4161
2018,8,8,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.3058
2018,9,9,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2342
2018,10,10,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.4797
2018,11,11,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.3911
2018,12,12,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.5331
2019,1,13,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.9515
2019,2,14,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.7124
2019,3,15,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.7562
2019,4,16,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.8180
2019,5,17,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.8443
2019,6,18,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.8189
2019,7,19,Eastern,UGA,Uganda,UGA.29_1,Kumi, 0.8965
2019,8,20,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.1116
2019,9,21,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2795
2019,10,22,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.2992
2019,11,23,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.1061
2019,12,24,Eastern,UGA,Uganda,UGA.29_1,Kumi, 1.3117
2018,1,1,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.7887
2018,2,2,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5822
2018,3,3,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.6182
2018,4,4,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5653
2018,5,5,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.6571
2018,6,6,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.8183
2018,7,7,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 1.0137
2018,8,8,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 1.2400
2018,9,9,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 1.2756
2018,10,10,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 1.1901
2018,11,11,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.9362
2018,12,12,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.9693
2019,1,13,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.7036
2019,2,14,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5788
2019,3,15,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.4784
2019,4,16,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5755
2019,5,17,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5548
2019,6,18,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.5740
2019,7,19,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.6789
2019,8,20,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.8637
2019,9,21,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.9287
2019,10,22,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.9897
2019,11,23,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 0.9295
2019,12,24,Eastern,UGA,Uganda,UGA.30_1,Kyenjojo, 1.1606
2018,1,1,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.7776
2018,2,2,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.5713
2018,3,3,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.7828
2018,4,4,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.8712
2018,5,5,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.0089
2018,6,6,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.0329
2018,7,7,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.1159
2018,8,8,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.2804
2018,9,9,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.4249
2018,10,10,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.3033
2018,11,11,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.1676
2018,12,12,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.3892
2019,1,13,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.0493
2019,2,14,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.9615
2019,3,15,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.0036
2019,4,16,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.9792
2019,5,17,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.0652
2019,6,18,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.1429
2019,7,19,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 1.1276
2019,8,20,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.8818
2019,9,21,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.9615
2019,10,22,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.8387
2019,11,23,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.6349
2019,12,24,Eastern,UGA,Uganda,UGA.32_1,Lake Victoria, 0.6960
2018,1,1,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.2847
2018,2,2,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.0804
2018,3,3,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.3740
2018,4,4,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.2794
2018,5,5,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.2756
2018,6,6,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.6871
2018,7,7,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.2751
2018,8,8,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.4436
2018,9,9,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.8446
2018,10,10,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.9647
2018,11,11,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.3141
2018,12,12,Eastern,UGA,Uganda,UGA.33_1,Lira, 2.1340
2019,1,13,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.1283
2019,2,14,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.7497
2019,3,15,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.5808
2019,4,16,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.6137
2019,5,17,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.6150
2019,6,18,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.6800
2019,7,19,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.6274
2019,8,20,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.5864
2019,9,21,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.7737
2019,10,22,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.8629
2019,11,23,Eastern,UGA,Uganda,UGA.33_1,Lira, 0.7997
2019,12,24,Eastern,UGA,Uganda,UGA.33_1,Lira, 1.1070
2018,1,1,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.8275
2018,2,2,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.6218
2018,3,3,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7252
2018,4,4,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7291
2018,5,5,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7437
2018,6,6,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7311
2018,7,7,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.9256
2018,8,8,Eastern,UGA,Uganda,UGA.34_1,Luwero, 1.0698
2018,9,9,Eastern,UGA,Uganda,UGA.34_1,Luwero, 1.0420
2018,10,10,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.8966
2018,11,11,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7823
2018,12,12,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.8439
2019,1,13,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.5682
2019,2,14,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.4027
2019,3,15,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.4357
2019,4,16,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.5141
2019,5,17,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.5468
2019,6,18,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.6242
2019,7,19,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.6901
2019,8,20,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.7275
2019,9,21,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.6771
2019,10,22,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.5436
2019,11,23,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.4314
2019,12,24,Eastern,UGA,Uganda,UGA.34_1,Luwero, 0.5844
2018,1,1,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.8812
2018,2,2,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.6650
2018,3,3,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.8366
2018,4,4,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.7962
2018,5,5,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.8051
2018,6,6,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.9575
2018,7,7,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.0039
2018,8,8,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.1214
2018,9,9,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.1511
2018,10,10,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.1153
2018,11,11,Eastern,UGA,Uganda,UGA.35_1,Masaka, 0.9444
2018,12,12,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.2764
2019,1,13,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.0642
2019,2,14,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.1164
2019,3,15,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.2231
2019,4,16,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.3930
2019,5,17,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.8207
2019,6,18,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.0978
2019,7,19,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.1022
2019,8,20,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.2450
2019,9,21,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.3844
2019,10,22,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.2932
2019,11,23,Eastern,UGA,Uganda,UGA.35_1,Masaka, 1.9471
2019,12,24,Eastern,UGA,Uganda,UGA.35_1,Masaka, 2.1716
2018,1,1,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.7945
2018,2,2,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.7140
2018,3,3,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.1547
2018,4,4,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.0827
2018,5,5,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.6161
2018,6,6,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.9894
2018,7,7,Eastern,UGA,Uganda,UGA.36_1,Masindi, 3.2761
2018,8,8,Eastern,UGA,Uganda,UGA.36_1,Masindi, 3.0186
2018,9,9,Eastern,UGA,Uganda,UGA.36_1,Masindi, 3.2309
2018,10,10,Eastern,UGA,Uganda,UGA.36_1,Masindi, 3.0797
2018,11,11,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.2608
2018,12,12,Eastern,UGA,Uganda,UGA.36_1,Masindi, 2.2928
2019,1,13,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.2367
2019,2,14,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.8633
2019,3,15,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.8875
2019,4,16,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.9330
2019,5,17,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.9762
2019,6,18,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.9517
2019,7,19,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.1006
2019,8,20,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.1548
2019,9,21,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.1194
2019,10,22,Eastern,UGA,Uganda,UGA.36_1,Masindi, 1.0209
2019,11,23,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.8939
2019,12,24,Eastern,UGA,Uganda,UGA.36_1,Masindi, 0.9525
2018,1,1,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.9700
2018,2,2,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.7568
2018,3,3,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.8462
2018,4,4,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.5918
2018,5,5,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.7310
2018,6,6,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.7165
2018,7,7,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.8084
2018,8,8,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.9361
2018,9,9,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.9200
2018,10,10,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.0492
2018,11,11,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.0455
2018,12,12,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.4222
2019,1,13,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.0105
2019,2,14,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.8744
2019,3,15,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.9056
2019,4,16,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.9286
2019,5,17,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 0.8698
2019,6,18,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.1262
2019,7,19,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.2482
2019,8,20,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.2406
2019,9,21,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.2729
2019,10,22,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.3764
2019,11,23,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.2262
2019,12,24,Eastern,UGA,Uganda,UGA.37_1,Mayuge, 1.5186
2018,1,1,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.7873
2018,2,2,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.5383
2018,3,3,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.6132
2018,4,4,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.5800
2018,5,5,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.5433
2018,6,6,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.6191
2018,7,7,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.7325
2018,8,8,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.7282
2018,9,9,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.8242
2018,10,10,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.8563
2018,11,11,Eastern,UGA,Uganda,UGA.38_1,Mbale, 0.8359
2018,12,12,Eastern,UGA,Uganda,UGA.38_1,Mbale, 1.2164
2019,1,13,Eastern,UGA,Uganda,UGA.38_1,Mbale, 1.1607
2019,2,14,Eastern,UGA,Uganda,UGA.38_1,Mbale, 1.3901
2019,3,15,Eastern,UGA,Uganda,UGA.38_1,Mbale, 1.9055
2019,4,16,Eastern,UGA,Uganda,UGA.38_1,Mbale, 2.1563
2019,5,17,Eastern,UGA,Uganda,UGA.38_1,Mbale, 2.5709
